class_name,method_name,comment,oracles,oracle_count,entity_count,translation_miss_count,error,tp,fp,fn,exist_tp,exist_fp,exist_fn,setup_time,entity_extraction_time,oracle_detection_time,time
com.google.gwt.i18n.shared.BidiFormatterBase,getContextDir(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatterBase,isRtlContext(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatterBase,getAlwaysSpan(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatterBase,startEdgeBase(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatterBase,markBase(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatterBase,endEdgeBase(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatterBase,"markAfterBase(java.lang.String, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatterBase,estimateDirection(java.lang.String),,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,"spanWrapWithKnownDir(com.google.gwt.i18n.client.HasDirection.Direction, java.lang.String)",,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,getInstance(com.google.gwt.i18n.client.HasDirection.Direction),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,getInstance(boolean),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,mark(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,markAfter(java.lang.String),,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,"spanWrap(java.lang.String, boolean)",,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,knownDirAttr(com.google.gwt.i18n.client.HasDirection.Direction),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,endEdge(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,getInstanceForCurrentLocale(boolean),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,"unicodeWrapWithKnownDir(com.google.gwt.i18n.client.HasDirection.Direction, java.lang.String, boolean)",,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,"unicodeWrapWithKnownDir(com.google.gwt.i18n.client.HasDirection.Direction, java.lang.String)",,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,"getInstance(com.google.gwt.i18n.client.HasDirection.Direction, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,"spanWrapWithKnownDir(com.google.gwt.i18n.client.HasDirection.Direction, java.lang.String, boolean)",,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,startEdge(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,dirAttr(java.lang.String),,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,getInstanceForCurrentLocale(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,spanWrap(java.lang.String),,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,"unicodeWrap(java.lang.String, boolean)",,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,"spanWrap(java.lang.String, boolean, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,"unicodeWrapWithKnownDir(com.google.gwt.i18n.client.HasDirection.Direction, java.lang.String, boolean, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,"dirAttr(java.lang.String, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,unicodeWrap(java.lang.String),,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,"markAfter(java.lang.String, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,"spanWrapWithKnownDir(com.google.gwt.i18n.client.HasDirection.Direction, java.lang.String, boolean, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,"getInstance(boolean, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiFormatter,"unicodeWrap(java.lang.String, boolean, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiUtils,"estimateDirection(java.lang.String, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiUtils,startsWithRtl(java.lang.String),,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.i18n.shared.BidiUtils,"endsWithLtr(java.lang.String, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiUtils,"endsWithRtl(java.lang.String, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiUtils,startsWithLtr(java.lang.String),,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.i18n.shared.BidiUtils,estimateDirection(java.lang.String),,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.i18n.shared.BidiUtils,get(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiUtils,endsWithRtl(java.lang.String),,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.i18n.shared.BidiUtils,"startsWithLtr(java.lang.String, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiUtils,"startsWithRtl(java.lang.String, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiUtils,"stripHtmlIfNeeded(java.lang.String, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiUtils,"hasAnyLtr(java.lang.String, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.i18n.shared.BidiUtils,endsWithLtr(java.lang.String),,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.i18n.shared.BidiUtils,hasAnyRtl(java.lang.String),,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.i18n.shared.BidiUtils,hasAnyLtr(java.lang.String),,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.i18n.shared.BidiUtils,"hasAnyRtl(java.lang.String, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.regexp.shared.RegExp,getGlobal(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.regexp.shared.RegExp,"compile(java.lang.String, java.lang.String)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.regexp.shared.RegExp,split(java.lang.String),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.regexp.shared.RegExp,exec(java.lang.String),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.regexp.shared.RegExp,"split(java.lang.String, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.regexp.shared.RegExp,getIgnoreCase(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.regexp.shared.RegExp,setLastIndex(int),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.regexp.shared.RegExp,getLastIndex(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.regexp.shared.RegExp,"replace(java.lang.String, java.lang.String)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.regexp.shared.RegExp,getMultiline(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.regexp.shared.RegExp,getSource(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.regexp.shared.RegExp,test(java.lang.String),,"[{'condition': 'true', 'entities': ['this.exec(input) != null', 'this.test(input)']}]",1,0,0,,1,0,0,1,0,0,0,0,0,0
com.google.gwt.regexp.shared.RegExp,compile(java.lang.String),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.safecss.shared.SafeStyles,asString(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.safecss.shared.SafeStyles,hashCode(),,"[{'condition': 'true', 'entities': ['this.asString().hashCode()', 'this.hashCode()']}]",1,0,0,,1,0,0,1,0,0,0,0,0,0
com.google.gwt.safecss.shared.SafeStyles,equals(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.safehtml.shared.SafeHtml,hashCode(),,"[{'condition': 'true', 'entities': ['this.asString().hashCode()', 'this.hashCode()']}]",1,0,0,,1,0,0,1,0,0,0,0,0,0
com.google.gwt.safehtml.shared.SafeHtml,equals(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.safehtml.shared.SafeHtml,asString(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.safehtml.shared.SafeUri,equals(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.safehtml.shared.SafeUri,hashCode(),,"[{'condition': 'true', 'entities': ['this.asString().hashCode()', 'this.hashCode()']}]",1,0,0,,1,0,0,1,0,0,0,0,0,0
com.google.gwt.safehtml.shared.SafeUri,asString(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,getVisibleItemCount(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,"insertItem(java.lang.String, com.google.gwt.i18n.client.HasDirection.Direction, int)",,"[{'condition': 'true', 'entities': ['this.insertItem(item, dir, index)', 'this.insertItem(item, dir, item, index)']}]",1,0,0,,1,0,0,1,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,"insertItem(java.lang.String, com.google.gwt.i18n.client.HasDirection.Direction, java.lang.String, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,isMultipleSelect(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,getItemText(int),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,com.google.gwt.user.client.ui.ListBox(boolean),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,"addItem(java.lang.String, com.google.gwt.i18n.client.HasDirection.Direction, java.lang.String)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,"setItemSelected(int, boolean)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,setName(java.lang.String),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,"setValue(int, java.lang.String)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,setDirectionEstimator(com.google.gwt.i18n.shared.DirectionEstimator),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,getValue(int),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,removeItem(int),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,"setOptionText(com.google.gwt.dom.client.OptionElement, java.lang.String, com.google.gwt.i18n.client.HasDirection.Direction)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,"setItemText(int, java.lang.String, com.google.gwt.i18n.client.HasDirection.Direction)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,"insertItem(java.lang.String, java.lang.String, int)",,"[{'condition': 'true', 'entities': ['this.insertItem(item, null, value, index)', 'this.insertItem(item, value, index)']}]",1,0,0,,1,0,0,1,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,setVisibleItemCount(int),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,isItemSelected(int),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,"setItemText(int, java.lang.String)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,addItem(java.lang.String),,"[{'condition': 'true', 'entities': ['this.addItem(item)', 'this.addItem(item, item)']}]",1,0,0,,1,0,0,1,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,wrap(com.google.gwt.dom.client.Element),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,addChangeListener(com.google.gwt.user.client.ui.ChangeListener),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,getItemCount(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,setSelectedIndex(int),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,addChangeHandler(com.google.gwt.event.dom.client.ChangeHandler),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,clear(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,com.google.gwt.user.client.ui.ListBox(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,"insertItem(java.lang.String, int)",,"[{'condition': 'true', 'entities': ['this.insertItem(item, index)', 'this.insertItem(item, item, index)']}]",1,0,0,,1,0,0,1,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,getDirectionEstimator(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,getName(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,setMultipleSelect(boolean),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,com.google.gwt.user.client.ui.ListBox(com.google.gwt.dom.client.Element),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,"addItem(java.lang.String, java.lang.String)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,getSelectedIndex(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,"addItem(java.lang.String, com.google.gwt.i18n.client.HasDirection.Direction)",,"[{'condition': 'true', 'entities': ['this.addItem(item, dir)', 'this.addItem(item, dir, item)']}]",1,0,0,,1,0,0,1,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,onEnsureDebugId(java.lang.String),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,removeChangeListener(com.google.gwt.user.client.ui.ChangeListener),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,getOptionText(com.google.gwt.dom.client.OptionElement),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.client.ui.ListBox,setDirectionEstimator(boolean),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.server.rpc.RPC,"encodeResponseForSuccess(java.lang.reflect.Method, java.lang.Object, com.google.gwt.user.server.rpc.SerializationPolicy)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.server.rpc.RPC,decodeRequest(java.lang.String),,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.user.server.rpc.RPC,"decodeRequest(java.lang.String, java.lang.Class<?>, com.google.gwt.user.server.rpc.SerializationPolicyProvider)",,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.gwt.user.server.rpc.RPC,"encodeResponseForSuccess(java.lang.reflect.Method, java.lang.Object, com.google.gwt.user.server.rpc.SerializationPolicy, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.server.rpc.RPC,"decodeRequest(java.lang.String, java.lang.Class<?>)",,"[{'condition': 'true', 'entities': ['com.google.gwt.user.server.rpc.RPC.decodeRequest(encodedRequest)', 'com.google.gwt.user.server.rpc.RPC.decodeRequest(encodedRequest, type)']}]",1,0,0,,0,1,1,1,0,0,0,0,0,0
com.google.gwt.user.server.rpc.RPC,"invokeAndEncodeResponse(java.lang.Object, java.lang.reflect.Method, java.lang.Object[])",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.server.rpc.RPC,getDefaultSerializationPolicy(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.server.rpc.RPC,"encodeResponseForFailure(java.lang.reflect.Method, java.lang.Throwable)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.server.rpc.RPC,"encodeResponseForFailure(java.lang.reflect.Method, java.lang.Throwable, com.google.gwt.user.server.rpc.SerializationPolicy, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.server.rpc.RPC,"invokeAndEncodeResponse(java.lang.Object, java.lang.reflect.Method, java.lang.Object[], com.google.gwt.user.server.rpc.SerializationPolicy)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.server.rpc.RPC,"encodeResponseForSuccess(java.lang.reflect.Method, java.lang.Object)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.server.rpc.RPC,"invokeAndEncodeResponse(java.lang.Object, java.lang.reflect.Method, java.lang.Object[], com.google.gwt.user.server.rpc.SerializationPolicy, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.gwt.user.server.rpc.RPC,"encodeResponseForFailure(java.lang.reflect.Method, java.lang.Throwable, com.google.gwt.user.server.rpc.SerializationPolicy)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.web.bindery.autobean.vm.impl.TypeUtils,getDefaultPrimitiveValue(java.lang.Class<?>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.web.bindery.autobean.vm.impl.TypeUtils,ensureBaseType(java.lang.reflect.Type),,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.web.bindery.autobean.vm.impl.TypeUtils,"getSingleParameterization(java.lang.Class<?>, java.lang.reflect.Type...)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.web.bindery.autobean.vm.impl.TypeUtils,maybeAutobox(java.lang.Class<V>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.web.bindery.autobean.vm.impl.TypeUtils,isValueType(java.lang.Class<?>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.web.bindery.autobean.vm.impl.TypeUtils,"getParameterization(java.lang.Class<?>, java.lang.reflect.Type...)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.web.bindery.requestfactory.shared.Request,fire(com.google.web.bindery.requestfactory.shared.Receiver<? super T>),,"[{'condition': 'true', 'entities': ['this.fire(receiver)', 'this.to(...).fire()']}]",1,0,0,,0,1,0,0,1,0,0,0,0,0
com.google.web.bindery.requestfactory.shared.Request,to(com.google.web.bindery.requestfactory.shared.Receiver<? super T>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.web.bindery.requestfactory.shared.Request,fire(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.web.bindery.requestfactory.shared.Request,with(java.lang.String...),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.web.bindery.requestfactory.shared.Request,getRequestContext(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.web.bindery.requestfactory.shared.testing.FakeRequestFactory,getProxyClass(java.lang.String),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.web.bindery.requestfactory.shared.testing.FakeRequestFactory,getSerializer(com.google.web.bindery.requestfactory.shared.ProxyStore),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.web.bindery.requestfactory.shared.testing.FakeRequestFactory,getHistoryToken(com.google.web.bindery.requestfactory.shared.EntityProxyId<?>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.web.bindery.requestfactory.shared.testing.FakeRequestFactory,getProxyId(java.lang.String),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.web.bindery.requestfactory.shared.testing.FakeRequestFactory,initialize(com.google.web.bindery.event.shared.EventBus),,[],0,0,0,,0,0,1,0,0,1,0,0,0,0
com.google.web.bindery.requestfactory.shared.testing.FakeRequestFactory,find(com.google.web.bindery.requestfactory.shared.EntityProxyId<P>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.web.bindery.requestfactory.shared.testing.FakeRequestFactory,getHistoryToken(java.lang.Class<? extends com.google.web.bindery.requestfactory.shared.EntityProxy>),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.web.bindery.requestfactory.shared.testing.FakeRequestFactory,getEventBus(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.web.bindery.requestfactory.shared.testing.FakeRequestFactory,"initialize(com.google.web.bindery.event.shared.EventBus, com.google.web.bindery.requestfactory.shared.RequestTransport)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
com.google.web.bindery.requestfactory.shared.testing.FakeRequestFactory,getRequestTransport(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.boot.jaxb.internal.stax.BufferedXMLEventReader,org.hibernate.boot.jaxb.internal.stax.BufferedXMLEventReader(javax.xml.stream.XMLEventReader),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.boot.jaxb.internal.stax.BufferedXMLEventReader,"org.hibernate.boot.jaxb.internal.stax.BufferedXMLEventReader(javax.xml.stream.XMLEventReader, int)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.boot.jaxb.internal.stax.BufferedXMLEventReader,getBuffer(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.boot.jaxb.internal.stax.BufferedXMLEventReader,internalNextEvent(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.boot.jaxb.internal.stax.BufferedXMLEventReader,hasNext(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.boot.jaxb.internal.stax.BufferedXMLEventReader,peek(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.boot.jaxb.internal.stax.BufferedXMLEventReader,mark(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.boot.jaxb.internal.stax.BufferedXMLEventReader,mark(int),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.boot.jaxb.internal.stax.BufferedXMLEventReader,reset(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.boot.jaxb.internal.stax.BufferedXMLEventReader,close(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.boot.jaxb.internal.stax.BufferedXMLEventReader,bufferSize(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.boot.jaxb.internal.stax.BufferedXMLEventReader,remove(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.criterion.Example,"org.hibernate.criterion.Example(java.lang.Object, org.hibernate.criterion.Example.PropertySelector)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.criterion.Example,create(java.lang.Object),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.criterion.Example,setEscapeCharacter(java.lang.Character),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.criterion.Example,enableLike(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.criterion.Example,enableLike(org.hibernate.criterion.MatchMode),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.criterion.Example,ignoreCase(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.criterion.Example,setPropertySelector(org.hibernate.criterion.Example.PropertySelector),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.criterion.Example,excludeZeroes(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.criterion.Example,excludeNone(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.criterion.Example,excludeProperty(java.lang.String),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.criterion.Example,"toSqlString(org.hibernate.Criteria, org.hibernate.criterion.CriteriaQuery)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.criterion.Example,"getTypedValues(org.hibernate.Criteria, org.hibernate.criterion.CriteriaQuery)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.criterion.Example,"addPropertyTypedValue(java.lang.Object, org.hibernate.type.Type, java.util.List<org.hibernate.engine.spi.TypedValue>)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.criterion.Example,"addComponentTypedValues(java.lang.String, java.lang.Object, org.hibernate.type.CompositeType, java.util.List<org.hibernate.engine.spi.TypedValue>, org.hibernate.Criteria, org.hibernate.criterion.CriteriaQuery)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.criterion.Example,"appendPropertyCondition(java.lang.String, java.lang.Object, org.hibernate.Criteria, org.hibernate.criterion.CriteriaQuery, java.lang.StringBuilder)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.criterion.Example,"appendComponentCondition(java.lang.String, java.lang.Object, org.hibernate.type.CompositeType, org.hibernate.Criteria, org.hibernate.criterion.CriteriaQuery, java.lang.StringBuilder)",,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.criterion.Example,toString(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.dialect.pagination.SQLServer2005LimitHandler,org.hibernate.dialect.pagination.SQLServer2005LimitHandler(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.dialect.pagination.SQLServer2005LimitHandler,supportsLimit(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.dialect.pagination.SQLServer2005LimitHandler,useMaxForLimit(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.dialect.pagination.SQLServer2005LimitHandler,supportsLimitOffset(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.dialect.pagination.SQLServer2005LimitHandler,supportsVariableLimit(),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
org.hibernate.dialect.pagination.SQLServer2005LimitHandler,convertToFirstRowValue(int),,[],0,0,0,,0,0,0,0,0,0,0,0,0,0
